file,is_smelly,n_nodes,n_edges,avg_in_deg,avg_out_deg,avg_tot_deg,gini_in_deg,gini_out_deg,gini_tot_deg,hhi_in_deg,hhi_out_deg,hhi_tot_deg,maxdeg_share,top3deg_share,max_over_median_deg,centr_in_deg,centr_out_deg,centr_tot_deg,centr_betweenness,thr_mu_plus_sigma_deg,num_hubs_arcade,ratio_hubs_arcade,largest_scc_ratio
commons-lang-hl-23-24-25_861_0153_7087_123e9233.pt,0.0,5.0,11.0,2.2,2.2,4.4,0.3272727272727273,0.3272727272727273,0.054545454545454494,0.2727272727272727,0.2727272727272727,0.2024793388429752,0.22727272727272727,0.6363636363636364,1.249999996875,0.5625,0.5625,0.125,0.0625,4.889897948556636,2.0,0.4,0.6
db-jdo-hl-23-24-25_557_0056_1874_fc914034.pt,1.0,11.0,23.0,2.090909090909091,2.090909090909091,4.181818181818182,0.4743083003952569,0.5059288537549407,0.3478260869565217,0.22873345935727785,0.23629489603024573,0.13610586011342152,0.21739130434782608,0.5434782608695652,3.3333333222222223,0.8700000000000001,0.8700000000000001,0.3555555555555555,0.01,7.130413589132155,2.0,0.18181818181818182,0.18181818181818182
opennlp-hl-23-24-25_1447_0076_2063_886493a6.pt,1.0,66.0,314.0,4.757575757575758,4.757575757575758,9.515151515151516,0.7031461107894229,0.34983593900791354,0.4601910828025478,0.11712442695444035,0.05444439936711431,0.06642257292385088,0.18152866242038215,0.4124203821656051,18.999999968333334,0.9410650887573966,0.9410650887573965,0.8288461538461537,0.6422078402366865,27.018607818202085,3.0,0.045454545454545456,0.7575757575757576
commons-lang-hl-23-24-25_863_0788_7764_f2cacb47.pt,1.0,11.0,26.0,2.3636363636363638,2.3636363636363638,4.7272727272727275,0.41258741258741255,0.5034965034965034,0.2622377622377623,0.14792899408284024,0.2071005917159764,0.1131656804733728,0.19230769230769232,0.46153846153846156,2.49999999375,0.5100000000000001,0.8400000000000001,0.32222222222222213,0.045,7.066305514594292,2.0,0.18181818181818182,0.09090909090909091
commons-lang-hl-23-24-25_1622_0359_7176_02e55fc0.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697572,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
db-jdo-hl-23-24-25_10385_0075_1914_ad37e97c.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916908,0.12363555357540654,0.06738694586767655,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.5149999999999999,0.8824999999999997,0.3763157894736843,0.04006578947368421,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
antlr4-hl-23-24-25_850_0100_9349_0d30259c.pt,0.0,14.0,66.0,4.714285714285714,4.714285714285714,9.428571428571429,0.3203463203463203,0.4307359307359308,0.21320346320346317,0.10146923783287419,0.12213039485766759,0.0817263544536272,0.11363636363636363,0.32575757575757575,1.87499999765625,0.6035502958579881,0.6863905325443789,0.2499999999999999,0.1814595660749507,13.008561167469049,2.0,0.14285714285714285,0.7142857142857143
opennlp-hl-23-24-25_750_0024_2076_617d08f5.pt,1.0,15.0,40.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.49,0.47333333333333333,0.34500000000000003,0.135,0.17249999999999993,0.0975,0.175,0.425,4.666666651111111,0.5612244897959183,0.8673469387755103,0.35714285714285715,0.07378335949764521,8.960392135662785,2.0,0.13333333333333333,0.2
antlr4-hl-23-24-25_1826_0172_9094_3655c87d.pt,1.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.04450445274346453,0.047377190462510765,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496599,0.8565759637188208,0.477932636469222,0.30010219664069016,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
db-jdo-hl-23-24-25_10617_0041_1876_ac45fe24.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916908,0.12363555357540652,0.06738694586767653,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.5149999999999999,0.8825,0.3763157894736843,0.0400657894736842,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
opennlp-hl-23-24-25_3066_0406_2070_dab19af8.pt,1.0,20.0,84.0,4.2,4.2,8.4,0.4166666666666667,0.4511904761904762,0.29107142857142854,0.08276643990929704,0.10175736961451246,0.0651218820861678,0.125,0.30357142857142855,3.2307692257988165,0.5429362880886427,0.8199445983379503,0.36842105263157915,0.03883246127013439,13.01952378498044,2.0,0.1,0.2
opennlp-hl-23-24-25_1524_0399_2070_dab19af8.pt,0.0,4.0,10.0,2.5,2.5,5.0,0.1499999999999999,0.10000000000000009,0.07499999999999996,0.28,0.26,0.255,0.3,0.8,1.1999999976,0.22222222222222224,0.22222222222222224,0.3333333333333333,0.3333333333333333,5.707106781186548,1.0,0.25,1.0
commons-lang-hl-23-24-25_864_0895_8378_899358bb.pt,0.0,3.0,5.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.1333333333333333,0.1333333333333333,0.06666666666666672,0.3600000000000001,0.3600000000000001,0.33999999999999997,0.4,1.0,1.333333328888889,0.25,0.25,0.5,0.5,3.8047378541243653,1.0,0.3333333333333333,1.0
commons-lang-hl-23-24-25_1719_0597_8347_dd6aea67.pt,0.0,4.0,6.0,1.5,1.5,3.0,0.41666666666666663,0.25,0.125,0.3888888888888889,0.3333333333333333,0.2638888888888889,0.3333333333333333,0.8333333333333334,1.333333328888889,0.6666666666666666,0.6666666666666666,0.33333333333333326,0.16666666666666666,3.7071067811865475,1.0,0.25,0.5
commons-lang-hl-23-24-25_136_0186_7954_118652d7.pt,0.0,4.0,7.0,1.75,1.75,3.5,0.3928571428571429,0.25,0.0714285714285714,0.3877551020408163,0.3061224489795918,0.2551020408163265,0.2857142857142857,0.7857142857142857,1.1428571395918368,0.5555555555555556,0.5555555555555557,0.16666666666666663,0.0,4.0,0.0,0.0,0.5
db-jdo-hl-23-24-25_557_0000_1899_31fa1676.pt,1.0,11.0,23.0,2.090909090909091,2.090909090909091,4.181818181818182,0.4743083003952569,0.5059288537549407,0.3478260869565217,0.22873345935727785,0.23629489603024573,0.13610586011342155,0.21739130434782608,0.5434782608695652,3.3333333222222223,0.8700000000000001,0.8700000000000001,0.35555555555555546,0.01,7.130413589132155,2.0,0.18181818181818182,0.18181818181818182
commons-lang-hl-23-24-25_265_0310_8453_4ca06f50.pt,0.0,9.0,28.0,3.111111111111111,3.111111111111111,6.222222222222222,0.35714285714285715,0.4047619047619048,0.2222222222222222,0.16326530612244894,0.17857142857142855,0.1288265306122449,0.17857142857142858,0.48214285714285715,1.666666663888889,0.6875,0.6875,0.30357142857142855,0.10267857142857142,8.706742197221988,2.0,0.2222222222222222,0.3333333333333333
opennlp-hl-23-24-25_1447_0047_2045_f969ee4b.pt,1.0,66.0,314.0,4.757575757575758,4.757575757575758,9.515151515151516,0.7031461107894229,0.34983593900791354,0.4601910828025478,0.11712442695444034,0.05444439936711431,0.06642257292385087,0.18152866242038215,0.4124203821656051,18.999999968333334,0.9410650887573966,0.9410650887573965,0.8288461538461537,0.6422078402366864,27.01860781820209,3.0,0.045454545454545456,0.7575757575757576
commons-lang-hl-23-24-25_202_0453_7409_74789683.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.18343195266272194,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.0982142857142857,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
opennlp-hl-23-24-25_953_0230_2064_8da0a97a.pt,1.0,23.0,102.0,4.434782608695652,4.434782608695652,8.869565217391305,0.5080988917306053,0.37254901960784315,0.31628303495311166,0.09227220299884661,0.0809304113802384,0.06156286043829296,0.11764705882352941,0.3284313725490196,3.4285714236734695,0.6446280991735539,0.8347107438016529,0.37662337662337675,0.17426702085792997,14.589890138431056,3.0,0.13043478260869565,0.34782608695652173
commons-lang-hl-23-24-25_158_0025_7654_683f9e09.pt,0.0,7.0,17.0,2.4285714285714284,2.4285714285714284,4.857142857142857,0.35294117647058826,0.3865546218487395,0.18487394957983191,0.2110726643598616,0.22491349480968859,0.15916955017301038,0.20588235294117646,0.5588235294117647,1.3999999972000001,0.49999999999999994,0.6944444444444445,0.25000000000000006,0.036111111111111115,6.498446470439436,1.0,0.14285714285714285,0.2857142857142857
commons-lang-hl-23-24-25_1694_0118_7747_89282657.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697572,0.1545036160420776,0.10552268244575938,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
antlr4-hl-23-24-25_512_0393_9136_adbe9464.pt,1.0,21.0,121.0,5.761904761904762,5.761904761904762,11.523809523809524,0.388823297914207,0.444706808343172,0.27823691460055094,0.07123830339457689,0.08353254559114816,0.058909910525237356,0.08677685950413223,0.24380165289256198,1.6153846141420118,0.37999999999999995,0.7474999999999999,0.26184210526315793,0.10205592105263157,17.135184430610103,5.0,0.23809523809523808,0.47619047619047616
commons-lang-hl-23-24-25_1739_0014_7934_63d9aa48.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.15450361604207757,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.7685950413223139,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
opennlp-hl-23-24-25_4683_0084_2031_14e0e479.pt,1.0,21.0,94.0,4.476190476190476,4.476190476190476,8.952380952380953,0.42249240121580545,0.48328267477203646,0.28368794326241137,0.07831598008148483,0.09529198732458126,0.06020823902218198,0.10638297872340426,0.28191489361702127,2.4999999968749997,0.44749999999999995,0.8150000000000001,0.30526315789473685,0.13269078947368423,13.555446085178886,3.0,0.14285714285714285,0.3333333333333333
db-jdo-hl-23-24-25_10387_0050_1916_354dbd7d.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916909,0.12363555357540654,0.06738694586767653,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.515,0.8825,0.3763157894736843,0.04006578947368421,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
opennlp-hl-23-24-25_1469_0195_2090_6326e1b5.pt,0.0,16.0,66.0,4.125,4.125,8.25,0.4678030303030303,0.36363636363636365,0.22632575757575757,0.1111111111111111,0.10101010101010101,0.07357667584940313,0.11363636363636363,0.3333333333333333,2.142857139795918,0.5600000000000002,0.7733333333333334,0.2571428571428572,0.0471957671957672,11.72311099736245,3.0,0.1875,0.25
commons-lang-hl-23-24-25_136_0982_8173_5d18a177.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.358974358974359,0.358974358974359,0.20940170940170943,0.15976331360946747,0.1715976331360947,0.1264792899408284,0.17307692307692307,0.46153846153846156,1.4999999975,0.4375,0.71875,0.25892857142857145,0.051339285714285705,7.926564400645969,2.0,0.2222222222222222,0.3333333333333333
antlr4-hl-23-24-25_850_0281_9294_9bd489a9.pt,0.0,14.0,66.0,4.714285714285714,4.714285714285714,9.428571428571429,0.3203463203463203,0.4307359307359308,0.21320346320346317,0.10146923783287419,0.12213039485766759,0.0817263544536272,0.11363636363636363,0.32575757575757575,1.87499999765625,0.6035502958579881,0.6863905325443789,0.2499999999999999,0.1814595660749507,13.008561167469049,2.0,0.14285714285714285,0.7142857142857143
commons-lang-hl-23-24-25_1691_0307_7647_67d5b274.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
opennlp-hl-23-24-25_944_0326_1991_404184f8.pt,1.0,23.0,103.0,4.478260869565218,4.478260869565218,8.956521739130435,0.5090755593077247,0.3739974672857746,0.3157450401013085,0.09152606277688753,0.08040343104910924,0.06126873409369402,0.11650485436893204,0.32524271844660196,3.4285714236734695,0.6425619834710745,0.8326446280991735,0.37445887445887455,0.17380788403515676,14.68576222957535,3.0,0.13043478260869565,0.34782608695652173
antlr4-hl-23-24-25_7009_0059_9364_17f3f5e5.pt,0.0,16.0,53.0,3.3125,3.3125,6.625,0.5695754716981132,0.33372641509433965,0.4056603773584906,0.1854752580989676,0.11854752580989675,0.1269134923460306,0.27358490566037735,0.5377358490566038,7.249999981875,0.8311111111111111,0.8311111111111112,0.8523809523809524,0.7834920634920636,13.350650526157303,2.0,0.125,0.9375
commons-lang-hl-23-24-25_1622_0880_7190_353e9fdb.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.7685950413223139,0.30000000000000004,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
opennlp-hl-23-24-25_953_0138_2033_56f6e1fc.pt,1.0,23.0,102.0,4.434782608695652,4.434782608695652,8.869565217391305,0.5080988917306053,0.37254901960784315,0.31628303495311166,0.0922722029988466,0.0809304113802384,0.06156286043829297,0.11764705882352941,0.3284313725490196,3.4285714236734695,0.6446280991735539,0.8347107438016527,0.37662337662337675,0.17426702085793,14.589890138431056,3.0,0.13043478260869565,0.34782608695652173
antlr4-hl-23-24-25_276_0326_9324_ebb511a0.pt,0.0,26.0,146.0,5.615384615384615,5.615384615384615,11.23076923076923,0.4731296101159115,0.398840885142255,0.30663856691253955,0.06821167198348657,0.06699193094389191,0.050267404766372675,0.08904109589041095,0.23972602739726026,2.5999999974,0.39039999999999997,0.8064,0.32,0.20616444444444448,17.452985582790504,5.0,0.19230769230769232,0.4230769230769231
db-jdo-hl-23-24-25_10617_0070_1872_5271b917.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916908,0.12363555357540652,0.06738694586767653,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.5149999999999999,0.8825,0.3763157894736843,0.0400657894736842,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
commons-lang-hl-23-24-25_1644_0234_7904_9b40a7fc.pt,0.0,4.0,6.0,1.5,1.5,3.0,0.41666666666666663,0.25,0.125,0.3888888888888889,0.3333333333333333,0.2638888888888889,0.3333333333333333,0.8333333333333334,1.333333328888889,0.6666666666666666,0.6666666666666666,0.33333333333333326,0.16666666666666666,3.7071067811865475,1.0,0.25,0.5
commons-lang-hl-23-24-25_202_0274_7278_85959a45.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946744,0.1834319526627219,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.0982142857142857,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
opennlp-hl-23-24-25_1438_0123_2004_bc72f12c.pt,1.0,66.0,314.0,4.757575757575758,4.757575757575758,9.515151515151516,0.7031461107894229,0.34983593900791354,0.4601910828025478,0.11712442695444034,0.0544443993671143,0.06642257292385087,0.18152866242038215,0.4124203821656051,18.999999968333334,0.9410650887573964,0.9410650887573965,0.8288461538461537,0.6422078402366864,27.018607818202085,3.0,0.045454545454545456,0.7575757575757576
commons-lang-hl-23-24-25_1797_0714_8448_f6373e11.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.1295200525969757,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.7685950413223139,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
opennlp-hl-23-24-25_3067_0388_1985_8c789590.pt,0.0,5.0,7.0,1.4,1.4,2.8,0.4,0.45714285714285713,0.14285714285714288,0.30612244897959184,0.3877551020408163,0.21428571428571425,0.2857142857142857,0.7142857142857143,1.333333328888889,0.5,0.8125,0.25,0.08333333333333333,3.548331477354788,1.0,0.2,0.2
antlr4-hl-23-24-25_276_0458_9142_7141cf4a.pt,1.0,26.0,146.0,5.615384615384615,5.615384615384615,11.23076923076923,0.4731296101159115,0.398840885142255,0.30663856691253955,0.06821167198348659,0.0669919309438919,0.05026740476637267,0.08904109589041095,0.23972602739726026,2.5999999974,0.39039999999999997,0.8064,0.32,0.20616444444444448,17.452985582790504,5.0,0.19230769230769232,0.4230769230769231
commons-lang-hl-23-24-25_202_0390_7118_a8246365.pt,0.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.1834319526627219,0.132396449704142,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.09821428571428571,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
opennlp-hl-23-24-25_4683_0387_1985_8c789590.pt,0.0,10.0,32.0,3.2,3.2,6.4,0.4,0.38125,0.190625,0.15234375,0.154296875,0.111328125,0.15625,0.421875,1.5384615360946745,0.5925925925925926,0.7160493827160493,0.25,0.15586419753086422,8.554065922853802,2.0,0.2,0.5
db-jdo-hl-23-24-25_10385_0017_1911_fd36d0c2.pt,1.0,21.0,67.0,3.1904761904761907,3.1904761904761907,6.380952380952381,0.44491826581378824,0.46481876332622596,0.3091684434968017,0.08977500556916908,0.12363555357540654,0.06738694586767655,0.14925373134328357,0.3283582089552239,3.9999999920000002,0.5149999999999999,0.8824999999999997,0.3763157894736843,0.04006578947368421,10.4922167036475,2.0,0.09523809523809523,0.14285714285714285
antlr4-hl-23-24-25_512_0213_9125_1bfddadd.pt,1.0,21.0,121.0,5.761904761904762,5.761904761904762,11.523809523809524,0.388823297914207,0.444706808343172,0.27823691460055094,0.07123830339457687,0.08353254559114816,0.058909910525237356,0.08677685950413223,0.24380165289256198,1.6153846141420118,0.37999999999999995,0.7474999999999999,0.261842105263158,0.10205592105263157,17.135184430610103,5.0,0.23809523809523808,0.47619047619047616
commons-lang-hl-23-24-25_257_0210_8222_f6de1337.pt,0.0,5.0,10.0,2.0,2.0,4.0,0.4,0.31999999999999995,0.08000000000000007,0.30000000000000004,0.28,0.20500000000000002,0.25,0.65,1.249999996875,0.625,0.625,0.20833333333333334,0.08333333333333333,4.632455532033676,1.0,0.2,0.4
db-jdo-hl-23-24-25_557_0028_1886_f5df438a.pt,1.0,11.0,23.0,2.090909090909091,2.090909090909091,4.181818181818182,0.4743083003952569,0.5059288537549407,0.3478260869565217,0.22873345935727785,0.23629489603024573,0.13610586011342152,0.21739130434782608,0.5434782608695652,3.3333333222222223,0.8700000000000001,0.8700000000000001,0.3555555555555555,0.01,7.130413589132155,2.0,0.18181818181818182,0.18181818181818182
opennlp-hl-23-24-25_953_0401_2070_dab19af8.pt,1.0,23.0,102.0,4.434782608695652,4.434782608695652,8.869565217391305,0.5080988917306053,0.37254901960784315,0.31628303495311166,0.09227220299884661,0.0809304113802384,0.06156286043829296,0.11764705882352941,0.3284313725490196,3.4285714236734695,0.6446280991735539,0.8347107438016529,0.37662337662337675,0.17426702085792997,14.589890138431056,3.0,0.13043478260869565,0.34782608695652173
opennlp-hl-23-24-25_750_0142_2033_56f6e1fc.pt,0.0,15.0,40.0,2.6666666666666665,2.6666666666666665,5.333333333333333,0.49,0.47333333333333333,0.34500000000000003,0.135,0.17249999999999993,0.09749999999999998,0.175,0.425,4.666666651111111,0.5612244897959183,0.8673469387755104,0.35714285714285704,0.07378335949764521,8.960392135662786,2.0,0.13333333333333333,0.2
opennlp-hl-23-24-25_4672_0312_2012_7d91ff2e.pt,1.0,21.0,94.0,4.476190476190476,4.476190476190476,8.952380952380953,0.42249240121580545,0.48328267477203646,0.28368794326241137,0.07831598008148484,0.09529198732458126,0.06020823902218198,0.10638297872340426,0.28191489361702127,2.4999999968749997,0.44750000000000006,0.8149999999999998,0.3052631578947369,0.13269078947368418,13.555446085178886,3.0,0.14285714285714285,0.3333333333333333
antlr4-hl-23-24-25_276_0248_9107_b0bfff57.pt,1.0,26.0,146.0,5.615384615384615,5.615384615384615,11.23076923076923,0.4731296101159115,0.398840885142255,0.30663856691253955,0.06821167198348657,0.0669919309438919,0.050267404766372675,0.08904109589041095,0.23972602739726026,2.5999999974,0.39039999999999997,0.8064,0.32,0.20616444444444448,17.452985582790504,5.0,0.19230769230769232,0.4230769230769231
opennlp-hl-23-24-25_12_0374_1994_5496a3c0.pt,1.0,18.0,79.0,4.388888888888889,4.388888888888889,8.777777777777779,0.3959212376933896,0.4451476793248945,0.2714486638537271,0.08828713347219996,0.10078513058804679,0.06913956096779361,0.12658227848101267,0.3037974683544304,2.3529411737024217,0.4740484429065743,0.7854671280276816,0.3713235294117647,0.07115051903114188,13.118227774361024,2.0,0.1111111111111111,0.2777777777777778
commons-lang-hl-23-24-25_1694_0495_7392_42294879.pt,0.0,11.0,37.0,3.3636363636363638,3.3636363636363638,6.7272727272727275,0.42260442260442255,0.3685503685503686,0.18181818181818182,0.14536157779401024,0.14097881665449236,0.10153396639883128,0.14864864864864866,0.3918918918918919,1.833333330277778,0.62,0.73,0.2611111111111111,0.062499999999999986,9.027111025577003,2.0,0.18181818181818182,0.2727272727272727
commons-lang-hl-23-24-25_202_0227_7495_1d045437.pt,1.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.18343195266272194,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.0982142857142857,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
commons-lang-hl-23-24-25_1622_0266_7127_588a20b2.pt,1.0,12.0,39.0,3.25,3.25,6.5,0.38247863247863245,0.4423076923076923,0.2884615384615385,0.12952005259697572,0.1545036160420776,0.10552268244575937,0.15384615384615385,0.4358974358974359,1.9999999966666666,0.5702479338842976,0.768595041322314,0.3,0.15950413223140494,9.854101966249685,3.0,0.25,0.5
commons-lang-hl-23-24-25_872_0861_7135_4d7e6ffa.pt,0.0,5.0,11.0,2.2,2.2,4.4,0.3272727272727273,0.3272727272727273,0.054545454545454494,0.2727272727272727,0.2727272727272727,0.2024793388429752,0.22727272727272727,0.6363636363636364,1.249999996875,0.5625,0.5625,0.125,0.0625,4.889897948556636,2.0,0.4,0.6
opennlp-hl-23-24-25_1478_0165_2022_cab8b54e.pt,1.0,24.0,98.0,4.083333333333333,4.083333333333333,8.166666666666666,0.41496598639455784,0.5025510204081632,0.3150510204081633,0.07621824239900042,0.0985006247396918,0.059089962515618495,0.12755102040816327,0.30612244897959184,4.166666659722222,0.6313799621928166,0.8582230623818525,0.3992094861660078,0.04365011170304176,13.44765983925162,3.0,0.125,0.125
commons-lang-hl-23-24-25_864_0903_8384_acafe0be.pt,0.0,3.0,5.0,1.6666666666666667,1.6666666666666667,3.3333333333333335,0.1333333333333333,0.1333333333333333,0.06666666666666672,0.3600000000000001,0.3600000000000001,0.33999999999999997,0.4,1.0,1.333333328888889,0.25,0.25,0.5,0.5,3.8047378541243653,1.0,0.3333333333333333,1.0
commons-lang-hl-23-24-25_1739_0703_8115_36c6d124.pt,0.0,7.0,18.0,2.5714285714285716,2.5714285714285716,5.142857142857143,0.3968253968253968,0.36507936507936506,0.11111111111111109,0.2160493827160494,0.20987654320987653,0.14969135802469138,0.19444444444444445,0.5,1.3999999972000001,0.6666666666666666,0.6666666666666666,0.2166666666666667,0.05555555555555555,6.267715410573116,1.0,0.14285714285714285,0.2857142857142857
db-jdo-hl-23-24-25_557_0022_1871_f748519a.pt,1.0,11.0,23.0,2.090909090909091,2.090909090909091,4.181818181818182,0.4743083003952569,0.5059288537549407,0.3478260869565217,0.22873345935727785,0.23629489603024573,0.13610586011342152,0.21739130434782608,0.5434782608695652,3.3333333222222223,0.8700000000000001,0.8700000000000001,0.3555555555555555,0.01,7.130413589132155,2.0,0.18181818181818182,0.18181818181818182
antlr4-hl-23-24-25_850_0185_9325_d0440f46.pt,0.0,14.0,66.0,4.714285714285714,4.714285714285714,9.428571428571429,0.3203463203463203,0.4307359307359308,0.21320346320346317,0.10146923783287419,0.12213039485766759,0.0817263544536272,0.11363636363636363,0.32575757575757575,1.87499999765625,0.6035502958579881,0.6863905325443789,0.2499999999999999,0.1814595660749507,13.008561167469049,2.0,0.14285714285714285,0.7142857142857143
antlr4-hl-23-24-25_1826_0220_9292_832b2024.pt,0.0,43.0,295.0,6.8604651162790695,6.8604651162790695,13.720930232558139,0.4528182893180922,0.4376823019314151,0.3283405597162002,0.04450445274346451,0.047377190462510765,0.03363975869003159,0.08813559322033898,0.19661016949152543,4.727272722975206,0.5884353741496599,0.8565759637188209,0.4779326364692219,0.30010219664069004,22.8894445586974,4.0,0.09302325581395349,0.6744186046511628
opennlp-hl-23-24-25_953_0294_2065_6fde608c.pt,1.0,23.0,102.0,4.434782608695652,4.434782608695652,8.869565217391305,0.5080988917306053,0.37254901960784315,0.31628303495311166,0.09227220299884661,0.0809304113802384,0.06156286043829296,0.11764705882352941,0.3284313725490196,3.4285714236734695,0.6446280991735539,0.8347107438016529,0.37662337662337675,0.17426702085792997,14.589890138431056,3.0,0.13043478260869565,0.34782608695652173
opennlp-hl-23-24-25_953_0085_2031_14e0e479.pt,1.0,23.0,102.0,4.434782608695652,4.434782608695652,8.869565217391305,0.5080988917306053,0.37254901960784315,0.31628303495311166,0.0922722029988466,0.0809304113802384,0.06156286043829297,0.11764705882352941,0.3284313725490196,3.4285714236734695,0.6446280991735539,0.8347107438016527,0.37662337662337675,0.17426702085793,14.589890138431056,3.0,0.13043478260869565,0.34782608695652173
commons-lang-hl-23-24-25_249_0568_8237_064de495.pt,1.0,9.0,26.0,2.888888888888889,2.888888888888889,5.777777777777778,0.34188034188034183,0.40170940170940167,0.2435897435897436,0.15976331360946747,0.18343195266272191,0.13239644970414202,0.19230769230769232,0.5,1.666666663888889,0.578125,0.71875,0.3392857142857143,0.09821428571428573,8.306623705942453,2.0,0.2222222222222222,0.3333333333333333
commons-lang-hl-23-24-25_1766_0771_7669_64e51ecf.pt,0.0,8.0,22.0,2.75,2.75,5.5,0.4204545454545454,0.34090909090909094,0.19318181818181823,0.1983471074380165,0.1818181818181818,0.14049586776859505,0.20454545454545456,0.5227272727272727,1.7999999964,0.5306122448979591,0.6938775510204083,0.3333333333333334,0.1904761904761905,7.436491673103708,1.0,0.125,0.5
opennlp-hl-23-24-25_1524_0194_2090_6326e1b5.pt,0.0,6.0,13.0,2.1666666666666665,2.1666666666666665,4.333333333333333,0.3717948717948718,0.3717948717948718,0.10256410256410249,0.24260355029585803,0.26627218934911245,0.17455621301775148,0.19230769230769232,0.5769230769230769,0.9999999980000001,0.44000000000000006,0.68,0.1,0.04,5.276142374915397,0.0,0.0,0.3333333333333333
